,Unnamed: 0,id,name,tw97x,tw97y,location,wgs84x,wgs84y,area,type,type2,summary,address,tel,payex_major,payex,serviceTime,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,totallargemotor,ChargingStation,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,ChargeStation.StationName,ChargeStation.StationAddr,ChargeStation.locLongitude,ChargeStation.locLatitude,ChargeStation.openFlag,ChargeStation.isCharge,ChargeStation.contactName,ChargeStation.contactMobilNo,ChargeStation.scoketCount,ChargeStation.availableCount,ChargeStation.country,ChargeStation.town,FareInfo.WorkingDay,FareInfo.Holiday,EntranceCoord.EntrancecoordInfo
1039,1039.0,EL113,長安東二站,303399.12640,2771109.3998,"(25.047195067637052, 121.5292159881734)",121.5292159881734,25.047195067637052,中山區,2.0,,計有13個小型車格,正義段1小段623、623-1地號；長安東路一段56巷7弄18號旁空地,0921-685-885,40.0,臨停：40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：3000元。,24小時,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1040,1040.0,EL114,新欣大廈停車場,303050.20490,2771915.118,"(25.054481320635297, 121.52578911834817)",121.52578911834816,25.054481320635293,中山區,2.0,,建物附設立體式小型車38格(含身心障礙停車位1格)。,林森北路261、263號B1~B3,2370-1115,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",24小時,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1041,1041.0,EL115,大崴-長春場,303186.82560,2771943.622,"(25.05473385330503, 121.52714424362189)",121.52714424362189,25.05473385330503,中山區,2.0,,建物附設立體式小型車170格(含身心障礙停車位3格)。,中山區長春路90號B4,0975396880,40.0,"計時：40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元/月。",24小時,172.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1042,1042.0,EL116,新光三越百貨股份有限公司台北南西分公司三館停車場,302547.71950,2771737.1508,"(25.052892189186103, 121.52080227841984)",121.52080227841984,25.052892189186107,中山區,2.0,,建物附設立體式小型車31格(含身心障礙停車位1格),南京西路15號B2,2564-1399,100.0,計時：100元/時，全程以半小時計費。,11:00~22:00,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1043,1043.0,EL117,安原停車場,303339.55240,2771622.3995,"(25.051828498424335, 121.52864545679692)",121.52864545679691,25.051828498424328,中山區,2.0,,立體式小型車12格(含身心障礙停車位1格)。,南京東路2段20號B1、B2,0982552581,80.0,"計時:80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元。",24小時,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1044,1044.0,EL118,TIMES林森八條通,303192.56100,2771476.76,"(25.050518851809553, 121.5271830580691)",121.5271830580691,25.050518851809553,中山區,2.0,,平面式小型車8格(含身心障礙停車位1格)。,正義段1小段87地號；林森北路133巷66號空地,2504-6098,100.0,"臨停:100元/時，停車未滿1小時以1小時計，逾1小時以上未滿半小時，以半小時計費。月租:全日10,000元/月。",24小時,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1045,1045.0,EL119,中山美學停車場,302478.35930,2771620.0777,"(25.051837668321582, 121.5201104093214)",121.5201104093214,25.051837668321586,大同區,2.0,,建物附設機械式小型車27格(含身心障礙停車位1格)。,南京西路18巷6之5號,2568-3383,100.0,"計時：每小時100元，停車未滿1小時以1小時計，如逾1小時以上，未滿半小時以半小時計。月租：全天12,000元。",24小時,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1046,1046.0,EL120,台灣聯通七條通停車場,302992.45648,2771525.96747,"(25.050970118920535, 121.5252018125507)",121.52520181255069,25.05097011892053,中山區,2.0,,建物附設塔台式小型車124格(含身心障礙停車位2格)。,林森北路125號,2523-5000,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",24小時,126.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1047,1047.0,EL121,應安168國賓停車場,302868.50900,2772193.6163,"(25.057001949291607, 121.52399905128166)",121.52399905128166,25.05700194929161,中山區,2.0,,一般平面式小型車4格(含身心障礙停車位1格)。,中山段3小段325地號；中山北路2段65巷10號空地,2754-6661#18,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：9,000元。",24小時,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1048,1048.0,EL122,培宸林森停車場,303009.82400,2772618.9251,"(25.0608366590606, 121.52541600203473)",121.52541600203472,25.0608366590606,中山區,2.0,,建物附設立體式小型車58格(含身心障礙停車位1格)。,林森北路452號B5,2325-5912,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。計次：400元/次(隔日另計)。",24小時,59.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1049,1049.0,EL123,TIMES市民大道,303345.28871,2771135.5224200003,"(25.047432800798344, 121.52868345505688)",121.52868345505688,25.047432800798344,中山區,2.0,,一般平面式小型車11格(含身心障礙停車位1格),台北市中山區正義段1小段593地號；市民大道2段67巷31號旁空地,2504-6098,100.0,"臨停：100元/時，逾1小時以上未滿半小時以半小時計費。月租：全日10,000元/月。",24小時,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1050,1050.0,EL124,便利停車場建國站（中山大同保管場）,304255.63706,2771798.96365,"(25.053389915590998, 121.53773136446587)",121.53773136446587,25.053389915591,中山區,2.0,,一般平面式小型車42格(含身心障礙停車位1格)。一般平面式機車10(含身心障礙停車位1格)。,長春段2小段780、781、782地號；建國北路2段11巷新光大樓後對面空,2799-1001#155,50.0,"計時：汽車50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：汽車全天7,000元。計次：機車50元/次(隔日另計)。違規停車保管費：汽車每半日100元/次、機車每半日25元/次。",24小時,43.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1051,1051.0,EL126,力揚林森停車場,303055.63150,2772627.0456,"(25.060908363246998, 121.52587032878448)",121.52587032878448,25.060908363246998,中山區,2.0,,塔台式小型車84格(含身心障礙停車位1格)。,林森北路477號,24551299,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時者，未滿半小時以半小時計。月租：全日7,000元/月，半日3,500元。",24小時,86.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1052.0,EL127,大倉久和大飯店地下停車場,302825.11050,2771688.5836,"(25.0524440625605, 121.52354955742616)",121.52354955742615,25.0524440625605,中山區,2.0,,立體式小型車136格(含身心障礙停車位3格),台北市中山區南京東路1段9號B3~B7,2181-5111,100.0,每小時100元，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,早上7時至晚上24時,136.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1053,1053.0,EL128,長揚停車場八德站,304195.26220,2771037.3489,"(25.04651628093434, 121.53710304539567)",121.53710304539568,25.046516280934338,中山區,2.0,,一般平面式小型車26格(含身心障礙停車位1格)。,建國北路1段3號旁空地；長安段2小段360、367-2、367-3、369、369-1、375,2761-9188,40.0,"計時：40元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計算。計次：180元/日(08-24)。月租：全日5,000元/月、夜間2,000元/月(19-08)、日間3000元/月(08-19)。",24小時,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1054,1054.0,EL130,Times 松江路停車場,303570.05260,2772167.0982,"(25.056737850930155, 121.53095103983927)",121.53095103983928,25.05673785093016,中山區,2.0,,一般平面式小型車8格(含身心障礙停車位1格),台北市中山區吉林段二小段227、227-1、228、229地號;松江路184巷22號,0800-88-8924,100.0,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,24小時,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1055,1055.0,EL131,Times 松江路2停車場,303567.64962,2772151.9111900004,"(25.056600828891938, 121.53092663317162)",121.53092663317162,25.056600828891934,中山區,2.0,,一般平面式小型車7格(含身心障礙停車位1格),台北市中山區吉林段二小段290、291、292地號;松江路184巷22號旁,0800-88-0924,100.0,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,24小時,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1056,1056.0,EL132,新興國中站營業所,303050.90115,2772676.44048,"(25.061354462617633, 121.52582534784663)",121.52582534784665,25.061354462617636,中山區,2.0,,立體式小型車12格(含身心障礙停車位1格),林森北路477號,8773-9828,60.0,"計時：60元/時，全程以半小時計費。月租：7,000元/月。",24小時,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1057,1057.0,EL22,NPD新光中山大樓停車場,302667.27100,2771996.2011,"(25.055226720756156, 121.52199702414303)",121.52199702414305,25.05522672075616,中山區,2.0,,建物附設立體式小型車49格、機械式小型車86格(含身心障礙停車位2格),中山北路2段44號B2、B4,2506-0201,40.0,"計時：40元/時，全程以半小時計。計次：平日當日最高收費250元/次(營業時間內)，夜間80元/次(營業時間外不能進出)，機械當日最高收費150元/次(營業時間內-隔日另計)。月租：機械3,500~4,500元/月(限停於機械式停車格)。",臨停：週一至週五08~22時；週六、日與國定例假日09至22時；月租：06-24時。,137.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1058,1058.0,EL23,長安成停車場,303288.69430,2771276.3261,"(25.04870596280852, 121.5281280354371)",121.52812803543709,25.04870596280852,中山區,2.0,,一般平面式小型車13格(含身心障礙停車位1格)。,正義段1小段227、228地號；長安東路1段65巷1弄5號旁空地,2778-5756,80.0,計時：80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,24小時,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1059,1059.0,EL24,禾典中山站,302876.21950,2773285.6601,"(25.066860572522067, 121.52411741057378)",121.5241174105738,25.066860572522067,中山區,2.0,,一般平面式小型車14格(含身心障礙停車位1格)。,台北市中山區中山段一小段130地號；德惠街7號旁空地,2709-8677,80.0,"計時：80元/時，停車時數未滿1小時者，以1小時收費，逾1小時以上，以每半小時計算。月租全日8,000元/月。日間(08-18)7,000元/月，夜間(18-08)6,000元/月",24小時,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1060,1060.0,EL25,TIMES林森北路停車場,303142.14630,2772169.064,"(25.05677069927627, 121.52671013260067)",121.52671013260068,25.05677069927627,中山區,2.0,,,吉林段4小段642地號；新生北路2段68巷24號旁空地,2504-6098,80.0,80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。月租8000元。,24小時,48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1061.0,EL26,濱江橋下平面停車場,304583.48260,2773910.4424,"(25.072440339985388, 121.54106426474858)",121.54106426474857,25.07244033998539,中山區,2.0,,橋下平面式小型車18格(含身心障礙停車位2格)。,濱江橋下,,30.0,計時30元/時，全程以半小時計費。,9-17,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1062,1062.0,EL27,大直停車場,306361.97055,2775070.84166,"(25.08285095815685, 121.55874059745283)",121.55874059745285,25.082850958156854,中山區,2.0,,為平面停車場，計有43小型車格,敬業四路33號旁空地；金泰段16-6地號,8285-5672,50.0,"第1小時50元/時，第2小時起以半小時計算。月租6,000元/時。",24小時,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1063,1063.0,EL28,大同長春站,304317.23331,2771926.18943,"(25.054536287995944, 121.53834684504864)",121.53834684504864,25.054536287995944,中山區,2.0,,平面式小型車10格(含身心障礙停車位1格)。,長春路246號後方空地；中山區長春段二小段583、584、584-1、585、586,0933-723-613,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天6,000元，日間(09-18時)6,000元，夜間(18-09時)4,000元。",24小時,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1064,1064.0,EL30,安婷停車場京王場,303728.34360,2771936.8273,"(25.054653365961244, 121.532510879331)",121.532510879331,25.054653365961247,中山區,2.0,,建物附設立體式小型車24格(含身心障礙停車位1格),長春路158-162號B4,2542-0819,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天7,000元；日間(08-20)6,000元，夜間(20-08)5,000元。",24小時,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1065.0,EL31,中山雅樂軒停車場,302920.49360,2772861.7762,"(25.063032231209398, 121.52453995227212)",121.52453995227214,25.063032231209398,中山區,2.0,,建物附設立體式小型車71格(含身心障礙停車位1格)。,雙城街1號B3~B5,2768-3351,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。月租：全日8,000元/月、日間(08-18)6,000元/月、夜間(18-08)4,500元/月。",24小時,72.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1066,1066.0,EL33,榮星停車場,304458.11490,2772759.4042,"(25.06205340805134, 121.53977604704674)",121.53977604704674,25.062053408051337,中山區,2.0,,建物附設立體式小型車47格(含身心障礙停車位2格),臺北市中山區民權東路3段12號地下2樓。,2706-1185,50.0,"計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：全日6,500元。",24小時,48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1067,1067.0,EL35,台灣聯通新生停車場,303100.70720,2772143.3575,"(25.0565400787577, 121.52629843789953)",121.52629843789951,25.056540078757703,中山區,2.0,,立體式小型車37格(含身心障礙停車位1格)，塔台式小型車37格。,新生北路2段68巷13、15號地下1、3層及地上停車塔,2523-5000,40.0,"計時：小型車40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天6,000元/月、日間5,000元/月(08~20)、夜間4,000元/月(20~翌日08)。",24小時,58.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1068,1068.0,EL36,應安龍江停車場(中山大同保管場),304488.50630,2771870.181,"(25.05402448635661, 121.5400420841143)",121.5400420841143,25.05402448635661,中山區,2.0,,為平面停車場，計有12個機車，90個小型車,長春段2小段520地號；龍江路124巷口旁空地,27546661#18,50.0,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。小型車月租：6000元/月。計次：機車50元/日，小型車每日250元。,24小時,90.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1069,1069.0,EL37,格子房-行天宮站,303837.25570,2773084.545,"(25.06501099179179, 121.53363516348877)",121.53363516348877,25.065010991791787,中山區,2.0,,建物附設立體式小型車42格(含身心障礙停車位1格),台北市中山區松江路371號B1,2786-3581,80.0,"計時:80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:6,500元/月。",07時-23時(23時前出車)；月租24小時,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1070,1070.0,EL42,Times 林森七條通,303089.25540,2771487.2423,"(25.050617115403867, 121.52615965066447)",121.52615965066448,25.05061711540387,中山區,2.0,,一般平面式小型車7格(含身心障礙停車位1格),台北市中山區正義段二小段233地號； 林森北路119巷27號空地,0800-88-8924,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租：全日10,000元/月。計次：周一至周日每次100元",24小時,7.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1071,1071.0,EL43,南京商業大樓地下停車場,304599.95020,2771584.8416,"(25.051444446698028, 121.54113526886759)",121.54113526886759,25.05144444669803,中山區,2.0,,建物附設立體式小型車30格(含身心障礙停車位1格)。,南京東路3段132、136號B1及B2,2246-1708,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。月租：全日24小時12,000元/月，平日12小時6,000元/月。",臨停：08-24；月租：24小時,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1072,1072.0,EL48,臺北市第二果菜批發市場停車場,304196.92210,2773391.7324,"(25.06777139494461, 121.53721215063149)",121.53721215063149,25.06777139494461,中山區,2.0,,建物附設立體式小型車606格(含身心障礙停車位15格)。,民族東路336號(B1、B2、1F、4F、5F、RF),2516-2519#5615,30.0,"計時：30元/時，前半小時免費，全程半小時計費。月租(區段)：甲種採購車0時-16時1,500元/月，丁種採購車0時-10時1,500元/月、0時-14時2,000元/月，優惠回饋里小客車8時-24時2,000元/月。月租(全日)：小客車4,000元/月，承銷人中型採購車5,000元/月，優惠回饋里小客車3,840元/月，電動搬運車1,500元/月。",24小時,621.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1073,1073.0,EL50,遼寧街185巷7弄機車平面停車場,304759.59700,2771818.1332,"(25.053544810283306, 121.54272673227075)",121.54272673227078,25.053544810283302,中山區,2.0,,為平面機車停車場，計有62格機車格,臺北市中山區遼寧街185巷7弄,,,不收費,,0.0,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1074.0,EL51,遼寧街199巷15號機車平面停車場,304767.29180,2771872.39,"(25.0540343571331, 121.54280515067234)",121.54280515067234,25.0540343571331,中山區,2.0,,為平面機車停車場，計有50格機車格,遼寧街199巷15號,,,不收費,,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075.0,EL52,新長越長安大樓停車場,302826.36140,2771330.2773,"(25.049209250241322, 121.52354821498284)",121.52354821498285,25.049209250241322,中山區,2.0,,立體式小型車146格(含身心障礙停車位3格)。,長安東路1段18號B1-B3,2778-5756,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：7,000元/月。",24小時,146.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1076,1076.0,EL56,新光三越百貨(股)公司台北南西分公司停車,302565.31790,2771656.1381,"(25.05216019941484, 121.5209735996215)",121.5209735996215,25.05216019941484,中山區,2.0,,為地下停車場，計有164個小型車格,南京西路12號 B3、B4,25682868,100.0,100元/時，停車逾1小時以上者，未滿半小時以半小時計費,11-22,164.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1077.0,EL57,新光三越百貨(股)公司台北南西分公司二館停車場,302527.32830,2771647.0568,"(25.05207953400758, 121.52059675159501)",121.52059675159501,25.05207953400758,中山區,2.0,,小型車23格(含身心障礙停車位1格)。,南京西路14號B2,2564-1299,100.0,計時:100元/時，全程以半小時收費。,11-22,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1078,1078.0,EL58,晶華酒店附設停車場,302894.43800,2771878.6986,"(25.054157985654687, 121.52424394000485)",121.52424394000485,25.054157985654694,中山區,2.0,,建物附設立體式小型車145格(含身心障礙停車位4格)。,中山北路2段39巷3號B4.B5,2521-5000,100.0,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,149.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1079.0,EL60,林森二停車場,302995.63470,2772092.2355,"(25.056082239435685, 121.52525509744018)",121.52525509744018,25.056082239435682,中山區,2.0,,塔台式小型車44格(含身心障礙停車位1格)。,林森北路308號,2778-2582,120.0,"計時：120元/時，停車未滿1小時以1小時計，逾1小時未滿半小時以半小時計。計次：600/次(隔日另計)，月租：12,000元/月。",24小時,45.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080.0,EL61,明水(二)停車場,305769.76400,2775337.6498,"(25.085281651161583, 121.55288083502512)",121.55288083502512,25.085281651161583,中山區,2.0,,為平面停車場，計有80個小型車格,金泰段81地號；明水路、北安路及敬業一路交叉口空地,0915297279,30.0,30元/時，停車逾1小時以上者，未滿半小時以半小時計費。3000元/月。,24小時,80.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1081.0,EL63,金利達樂群二場停車場,306431.77780,2775022.997,"(25.082416416702078, 121.5594306376806)",121.55943063768059,25.08241641670208,中山區,2.0,,為平面停車場，計有27個小型車格,金泰段24-4地號；樂群三路空地,0932385667,50.0,50元/次，週六日100元/次,24小時,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1082.0,EL68,康華停車場,303754.26830,2772531.2601,"(25.0600189368828, 121.53279101746203)",121.53279101746205,25.060018936882802,中山區,2.0,,塔台式小型車99格（含身心障礙停車位1格）。,松江路288號,2521-5151#341,100.0,"臨停:每小時100元，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計費。月租:一般車日間12小時4,500元/月。24小時7,000元/月；休旅車日間12小時5,300元/月，24小時8,000元/月。",07-24,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1083,1083.0,EL7,長安東四停車場,303107.68807,2771190.38239,"(25.047936434701086, 121.52633088487762)",121.52633088487762,25.04793643470109,中山區,2.0,,一般平面式小型車21格(含身心障礙停車位1格)。,正義段1小段360、362地號；長安東路1段30巷3弄1號空地,2778-5756,80.0,計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小以半小時計。,24小時,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1084,1084.0,EL73,Times 農安街,303604.36860,2773086.5416,"(25.065037295020183, 121.53132694158653)",121.53132694158651,25.065037295020186,中山區,2.0,,一般平面式小型車29格(含身心障礙停車位1格),台北市中山區德惠街二小段671、671-1地號；農安街157號旁空地,2504-6098,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",24小時,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1085,1085.0,EL75,台灣聯通首都停車場,304214.59499,2771723.5422900002,"(25.052710489678955, 121.53732163932064)",121.53732163932064,25.052710489678955,中山區,2.0,,立體式小型車105格(含身心障礙停車位2格),台北市中山區建國北路2段7號B2~B4,2523-5000,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。月租：10,000元/月。",24小時,107.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1086.0,EL76,華泰大飯店停車場,303043.45240,2772276.9487,"(25.057748140767583, 121.5257361312705)",121.5257361312705,25.057748140767583,中山區,2.0,,小型車14格(含身心障礙停車位1格)。,林森北路369號B1,7721-6698,60.0,臨停：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。,6時至24時,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1087.0,EL77,台灣聯通華泰王子停車場,303036.68840,2772233.9544,"(25.057360228494204, 121.52566743679725)",121.52566743679724,25.057360228494204,中山區,2.0,,塔台式小型車56格(含身心障礙停車位1格),台北市中山區林森北路357號,2523-5000#135,80.0,"臨停：80元/時，停車未滿1小時以1小時計，如逾1小時以上者，未滿半小時以半小時計。月租：全日8,000元，日間7,000元(08-20)，夜間6,000元(20-08)",8:00-24:00,56.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1088.0,EL79,林森北壹停車場,303129.38770,2771204.5665,"(25.048063725927875, 121.52654648175799)",121.526546481758,25.04806372592787,中山區,2.0,,一般平面式小型車6格(含身心障礙停車位1格)。,林森北路67巷68號空地；正義段1小段324地號,2778-5756,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元/月",24小時,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1089.0,EL80,嘟嘟房松江2站停車場,303695.68730,2772071.1421,"(25.055867109868366, 121.53219246459852)",121.53219246459852,25.05586710986837,中山區,2.0,,建物附設立體式小型車47格(含身心障礙停車位1格),台北市中山區松江路170巷12號B2,2655-0818,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",24小時,48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1090.0,EL81,綺麗廣場停車場,305673.71970,2774731.0198,"(25.079808623796207, 121.55190416479799)",121.55190416479799,25.07980862379621,中山區,2.0,,建物附設立體式小型車46格(含身心障礙停車位1格)。,明水路575號B2,8228-0188,50.0,"計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元/月。",09-23時,47.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1091,1091.0,EL84,台北市中山區長春停車場,304367.60140,2771810.3406,"(25.053488604268566, 121.53884146113202)",121.53884146113201,25.05348860426857,中山區,2.0,,建物附設塔台式小型車44格(含身心障礙停車位1格),長春路258巷26-1號,8982-9119,60.0,"計時：60元/時。停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元。",24小時,45.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1092,1092.0,EL85,TIMES長安東路2,303580.76800,2771175.9111,"(25.047789103754486, 121.531018686179)",121.53101868617901,25.047789103754486,中山區,2.0,,計有33個小型車格,長安段4小段503、520地號；新生北路1段47巷24號旁空地,2504-6098,80.0,80元/時，停車逾1小時以上者，未滿半小時以半小時計費。8000元/月。,,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1093.0,EL87,宏達經營管理顧問有限公司農安停車場,302786.59380,2773056.8592,"(25.064798108563714, 121.52322028169354)",121.52322028169355,25.064798108563714,中山區,2.0,,建物附設立體式小型車48格、建物附設機械式小型車42格(含身心障礙停車位2格),農安街6號B2~B6,0933-807-293,40.0,"計時：40元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。月租：全日6,000元/月。",24小時,91.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1094,1094.0,EL88,晉星金泰停車場,305711.88190,2774803.5337,"(25.08046186219545, 121.55228539719026)",121.55228539719026,25.08046186219545,中山區,2.0,,計有36個小型車格,金泰段91-4、91-5地號；明水路588號旁空地,2522-4992,20.0,20元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租4000元。,24小時,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1095.0,EL9,台灣聯通天津停車場,302754.90490,2771518.3818,"(25.050909941387, 121.52284725468529)",121.52284725468529,25.050909941387,中山區,2.0,,建物附設塔台式小型車50格(含身心障礙停車位1格),中山北路1段105巷3-3號,2523-5000#135,80.0,80元/時，停車逾1小時以上者，未滿半小時以半小時計費。全日8000元/月，日間7000元(08~20)/月，夜間6000元(20~08)/月。,24小時,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
